state,i_urban,age,i_asian,i_black,i_hispanic,i_indigenous,i_white,i_female,i_male,i_grad_college,i_married,personal_income,i_foodstamps,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting
MT,0,38,0,0,0,0,1,1,0,1,1,1.5,0,1,1,995,1004,10
MT,0,32,0,0,0,0,1,0,1,1,1,7.5,0,1,1,467,479,10
MT,0,49,0,0,0,0,1,0,1,1,1,5.79,0,1,1,467,484,15
MT,0,72,0,0,0,0,1,1,0,0,0,2.552,0,1,1,275,284,10
MT,0,58,0,0,0,0,1,0,1,1,0,13,0,1,1,377,414,35
MT,0,38,0,0,0,0,1,1,0,0,0,3.04,0,1,1,542,544,1
MT,0,26,0,0,0,0,1,0,1,1,0,6.5,0,1,1,392,409,15
MT,0,48,0,0,0,0,1,0,1,0,1,4.6,0,1,1,372,379,5
NE,0,55,0,0,0,0,1,1,0,0,1,1.9,0,1,1,452,484,30
NE,0,37,0,0,0,0,1,0,1,0,0,7.8,0,1,1,362,564,138
NE,0,31,0,0,0,0,1,0,1,0,1,1.5,1,0,1,362,374,10
NE,0,42,0,0,0,0,1,1,0,0,1,1,0,1,1,482,524,40
NE,0,24,0,0,1,0,1,0,1,0,0,3,0,1,1,285,299,10
NE,0,49,0,0,0,0,1,0,1,1,1,5.62,0,1,1,422,424,3
NE,0,24,0,0,0,0,1,0,1,0,0,2,0,1,0,332,364,30
NE,0,58,0,0,0,0,1,1,0,0,1,2.97,0,1,1,467,479,10
NE,0,72,0,0,0,0,1,1,0,0,1,0.39,0,1,0,482,504,20
NE,0,60,0,0,0,0,1,0,1,0,1,4.3,0,1,1,422,429,5
NE,0,49,0,0,0,0,1,1,0,1,0,4,0,1,1,482,489,5
NE,0,59,0,0,0,0,1,0,1,1,0,2.36,1,0,1,245,259,15
NE,0,58,0,0,0,0,1,1,0,1,0,9,0,1,1,635,659,25
NE,1,29,0,0,0,0,1,1,0,0,0,2.7,0,1,1,482,514,30
NE,1,19,0,0,0,0,1,0,1,0,0,0.5,0,1,1,905,909,5
NE,1,39,0,0,0,0,1,1,0,0,1,0.12,0,1,1,482,529,45
NE,1,23,0,1,0,0,0,1,0,1,0,0.073,0,1,1,1185,1189,15
NE,1,57,1,0,0,0,0,1,0,0,1,5.2,0,1,1,392,419,25
NE,1,32,0,0,0,0,1,1,0,0,1,6.7,0,1,1,382,394,10
NE,1,38,0,1,0,0,0,1,0,0,1,2.28,1,1,1,245,249,8
NE,1,56,0,0,0,0,1,1,0,0,0,6.5,0,1,1,467,494,25
NE,1,63,0,0,0,0,1,0,1,0,1,3.97,0,1,1,437,454,15
NE,1,54,0,0,0,0,1,1,0,0,1,1.3,0,1,1,467,489,20
NE,1,49,0,1,0,0,0,0,1,0,1,5.5,0,1,1,825,829,8
NE,1,42,0,0,0,0,1,1,0,0,0,5.5,0,1,1,1085,1099,15
NV,0,38,0,0,0,0,1,0,1,0,1,1.47,0,1,1,275,294,20
NV,0,31,0,0,0,1,0,1,0,0,1,1.1,0,1,1,512,524,10
NV,0,55,0,0,1,0,0,1,0,0,0,2.16,0,0,0,785,794,10
NV,0,53,0,0,0,0,1,0,1,0,1,7.3,0,1,1,295,354,60
NV,0,32,0,0,1,0,0,0,1,0,0,4.58,0,1,1,245,259,15
NV,0,55,0,0,0,0,1,1,0,1,1,6.1,0,1,1,362,394,30
NV,0,35,0,0,0,0,1,1,0,0,1,2.7,0,1,1,275,279,5
NV,0,56,0,0,0,0,1,1,0,0,0,1.81,0,0,1,462,469,6
NV,0,31,0,0,0,0,1,0,1,0,1,5.5,0,1,1,302,304,1
NV,1,41,0,0,0,0,0,0,1,1,1,11,0,1,1,392,414,20
NV,1,47,0,1,0,0,0,0,1,0,1,10,0,1,1,362,384,20
NV,1,33,0,0,0,0,1,1,0,0,1,3.83,0,1,1,422,454,30
NV,1,40,0,0,1,0,1,1,0,0,0,1.5,0,0,1,427,454,28
NV,1,66,0,1,0,0,0,0,1,1,0,4.3,0,1,1,185,199,15
NV,1,41,0,0,0,0,1,0,1,0,1,1.95,0,1,1,452,479,25
NV,1,66,1,0,0,0,0,1,0,0,1,3.1,0,1,1,452,494,40
NV,1,25,0,0,0,0,1,1,0,1,1,0.6,0,1,1,835,844,10
NV,1,44,0,0,0,0,1,0,1,0,0,4.6,0,1,1,392,424,30
NV,1,25,0,0,0,0,0,0,1,0,0,3,0,1,1,422,429,5
NV,1,49,0,0,0,0,0,1,0,0,1,4.37,0,1,1,377,384,8
NV,1,38,0,0,1,0,1,1,0,0,0,4,0,1,1,482,499,15
NV,1,38,0,0,0,0,1,0,1,1,1,6.9,0,1,1,332,369,35
NV,1,61,0,0,1,0,1,0,1,0,1,8,0,0,1,542,604,60
NV,1,32,1,0,0,0,0,1,0,1,0,3,0,1,1,482,509,25
NV,1,49,0,0,1,0,0,0,1,0,0,3,0,1,1,422,454,30
NV,1,34,0,0,1,0,1,0,1,0,1,8.36,0,1,1,332,454,146
NV,1,41,0,0,1,0,1,0,1,0,0,4,0,1,1,512,544,30
NV,1,29,0,0,0,0,1,0,1,0,0,4.5,0,1,1,785,799,18
NV,1,24,0,1,0,0,0,1,0,0,0,3.36,1,1,1,332,374,40
NV,1,31,0,0,1,0,1,1,0,0,1,2.98,0,1,1,422,469,45
NV,1,48,0,0,1,0,1,1,0,0,0,2.44,0,1,1,362,379,15
NV,1,24,1,0,0,0,0,1,0,0,0,2.72,0,1,1,785,804,20
NV,1,57,1,0,0,0,0,1,0,1,1,3.96,0,1,1,467,484,17
NV,1,53,0,0,0,0,1,0,1,0,1,1,0,1,1,437,474,35
NV,1,28,0,0,0,0,1,0,1,1,0,3.6,0,1,1,437,444,6
NV,1,66,0,0,0,0,1,0,1,0,1,4.17,0,1,1,482,514,30
NV,1,36,0,0,1,0,1,0,1,1,1,12.98,0,1,1,482,499,15
NV,1,26,1,0,0,0,0,0,1,0,0,2.7,0,1,1,437,479,40
NV,1,19,0,0,1,0,1,0,1,0,0,3.45,1,1,1,362,369,5
NV,1,32,0,1,0,0,0,1,0,0,0,5,0,1,1,422,434,13
NV,1,51,0,0,0,0,1,0,1,0,1,8.82,0,1,1,302,334,30
NH,0,57,0,0,0,0,1,0,1,1,1,8.008,0,1,1,542,604,60
NH,0,69,0,0,0,0,1,1,0,1,0,3.6,0,1,1,542,569,25
NH,0,28,0,0,0,0,1,0,1,0,0,2.12,0,1,1,815,834,20
NH,0,47,0,0,0,0,1,1,0,0,1,4.3,0,0,1,372,414,40
NH,0,39,0,0,0,0,1,0,1,0,0,1,0,1,1,542,554,10
NH,0,60,0,0,0,0,1,0,1,0,0,6.7,0,1,1,377,389,11
NH,0,65,0,0,0,0,1,1,0,0,0,1.48,0,0,1,542,594,50
NH,0,27,0,0,0,0,1,0,1,0,1,3.6,0,1,1,407,429,20
NH,0,34,1,0,0,0,0,1,0,1,0,6,0,1,1,512,524,10
NH,0,33,0,0,0,0,1,0,1,0,1,2.9,1,1,1,392,399,8
NH,0,47,0,0,0,0,1,0,1,0,1,9.8,0,1,1,542,554,10
NH,0,40,0,0,0,0,1,0,1,0,1,5.4,0,1,1,347,374,25
NH,0,44,0,0,0,0,1,0,1,0,1,10.4,0,1,1,482,574,90
NH,0,46,0,0,0,0,1,0,1,0,1,12.5,0,1,1,542,549,5
NH,0,37,0,0,0,0,1,1,0,0,1,3.2,0,1,1,397,419,20
NH,0,44,0,0,0,0,1,1,0,0,0,3.869,0,1,1,497,509,10
NH,0,63,0,0,0,0,1,0,1,0,1,2.46,0,1,1,255,299,40
NH,0,41,0,0,0,0,1,0,1,1,1,5.5,0,1,1,422,429,5
NH,0,23,0,0,0,0,1,0,1,0,0,3.5,0,1,1,392,424,30
NH,0,57,0,0,0,0,1,1,0,0,1,3.5,0,1,1,472,484,10
NH,0,30,0,0,0,0,1,0,1,1,0,1.88,0,1,1,512,554,40
NH,0,37,0,0,0,0,1,0,1,0,1,3.9,1,1,1,512,519,5
NH,0,33,0,1,0,0,0,0,1,0,0,0.1,1,1,1,332,349,15
NH,0,21,0,0,0,0,1,1,0,0,0,0.45,0,1,1,965,974,10
NH,0,43,0,0,0,0,1,1,0,0,1,7.2,0,1,1,452,469,15
NH,0,60,0,0,0,0,1,1,0,0,1,5.7,0,1,1,362,369,5
NJ,0,29,0,0,0,0,1,0,1,0,0,3,0,0,1,407,429,20
NJ,0,63,0,0,0,0,1,0,1,0,1,24.5,0,1,1,332,339,5
NJ,0,51,0,0,0,0,1,1,0,0,0,2.5,0,1,1,362,374,10
NJ,0,58,0,0,0,0,1,1,0,1,1,17.5,0,1,1,452,484,30
NJ,0,49,0,0,0,0,1,1,0,0,0,6.2,0,1,1,1055,1099,45
NJ,0,30,0,0,1,0,1,0,1,0,0,4.5,0,1,1,422,429,5
NJ,0,20,0,0,1,0,0,0,1,0,0,1.2,0,1,1,482,499,15
NJ,0,49,0,0,0,0,1,0,1,1,1,10,0,1,1,452,494,40
NJ,0,48,0,0,0,0,1,1,0,0,0,4.05,0,1,1,377,404,28
NJ,0,70,0,0,0,0,1,0,1,1,1,5.105,0,1,1,422,464,40
NJ,0,63,0,1,0,0,0,1,0,0,0,2.16,0,1,1,332,349,15
NJ,1,35,0,0,1,0,1,0,1,0,1,2.29,0,1,0,482,519,35
NJ,1,60,0,0,0,0,1,0,1,0,1,14.76,0,1,1,467,499,30
NJ,1,36,0,0,1,0,1,0,1,1,1,6.5,0,1,1,452,524,70
NJ,1,30,0,0,0,0,1,0,1,0,0,6,0,1,1,362,424,60
NJ,1,30,0,0,0,0,0,0,1,0,0,2.5,0,1,1,482,514,30
NJ,1,28,0,0,0,0,1,1,0,0,0,5.26,0,1,1,587,604,15
NJ,1,26,0,0,0,0,1,1,0,0,0,2.01,0,1,1,472,499,25
NJ,1,55,0,0,0,0,1,0,1,1,1,25,0,0,1,422,454,30
NJ,1,64,0,0,1,0,0,0,1,0,1,11,0,1,1,497,519,20
NJ,1,56,0,0,0,0,1,1,0,0,0,5.5,0,1,1,482,514,30
NJ,1,65,0,0,0,0,1,1,0,0,0,7.53,0,1,1,542,574,30
NJ,1,77,0,0,0,0,1,0,1,0,1,13.4,0,1,1,422,474,50
NJ,1,59,0,0,0,0,1,0,1,1,1,18,0,1,1,845,859,15
NJ,1,47,0,0,1,0,1,0,1,1,1,10,0,1,1,422,434,13
NJ,1,43,0,0,0,0,1,0,1,0,0,4.8,1,1,1,442,464,20
NJ,1,60,0,0,0,0,1,1,0,0,1,8.2,0,1,1,422,439,15
NJ,1,60,0,0,0,0,1,0,1,0,1,5.2,1,1,1,542,569,25
NJ,1,55,0,0,0,0,1,1,0,0,1,4,0,1,1,572,619,45
NJ,1,71,0,0,0,0,1,1,0,0,0,8.03,0,1,1,275,294,20
NJ,1,36,0,1,0,0,0,1,0,0,1,6,0,1,1,215,249,35
NJ,1,23,0,0,0,0,1,1,0,0,0,0.8,0,1,1,377,384,5
NJ,1,49,0,1,0,0,0,1,0,0,0,5.6,0,1,1,362,454,90
NJ,1,57,0,0,1,0,0,1,0,0,0,0.6,1,1,1,442,454,10
NJ,1,38,0,0,0,0,1,1,0,1,1,7,0,1,1,482,564,80
NJ,1,45,0,0,0,0,1,1,0,0,1,4.28,0,1,1,482,514,30
NJ,1,64,1,0,0,0,0,0,1,0,1,6.03,0,1,1,452,479,25
NJ,1,22,0,0,0,0,1,1,0,0,0,4,0,1,0,422,439,15
NJ,1,54,0,0,0,0,1,0,1,1,0,8.6,0,1,1,302,334,30
NJ,1,33,0,0,1,0,0,1,0,1,1,7.5,0,1,1,452,474,20
NJ,1,58,0,0,0,0,1,0,1,0,1,11,0,1,1,392,429,35
NJ,1,49,0,0,0,0,1,0,1,1,1,14.545,0,1,1,452,544,90
NJ,1,51,0,0,0,0,1,1,0,1,1,13,0,1,1,432,509,75
NJ,1,40,0,1,0,0,0,0,1,0,1,2.3,0,1,0,422,469,45
NJ,1,63,0,1,1,0,0,1,0,0,1,2.8,0,0,1,452,504,50
NJ,1,56,0,0,0,0,1,0,1,1,1,7.9,0,1,1,965,1164,139
NJ,1,23,0,1,0,0,0,0,1,0,0,1.6,0,0,1,482,484,1
NJ,1,24,0,1,0,0,0,1,0,1,0,0.914,0,1,1,422,434,10
NJ,1,36,0,0,1,0,0,1,0,0,0,1,1,0,1,422,469,45
NJ,1,38,0,0,0,0,1,1,0,1,1,13,0,1,1,442,459,18
NJ,1,35,1,0,0,0,0,1,0,1,1,8,0,1,1,467,549,80
NJ,1,20,0,0,0,0,1,1,0,0,0,1,0,1,1,845,854,10
NJ,1,54,0,0,0,0,1,0,1,1,1,20,0,1,1,452,484,30
NJ,1,56,0,0,0,0,1,0,1,1,1,12,0,1,1,362,419,55
NJ,1,25,0,0,0,0,1,1,0,0,0,4.13,0,1,1,422,459,35
NJ,1,54,0,0,0,0,1,0,1,1,1,38,0,1,1,482,524,40
NJ,1,44,0,0,1,0,0,1,0,1,1,5,0,1,1,462,494,30
NJ,1,62,0,0,1,0,1,1,0,1,1,5.5,0,1,1,452,484,30
NJ,1,26,0,0,0,0,1,0,1,1,0,6.2,0,1,1,437,469,30
NJ,1,50,0,1,0,0,0,0,1,1,1,1.2,0,1,1,362,454,90
NJ,1,53,0,0,1,0,1,0,1,0,1,11.6,0,1,1,467,529,60
NJ,1,27,0,0,0,0,1,1,0,1,1,12.5,0,1,1,502,534,30
NJ,1,28,0,0,0,0,1,0,1,1,0,2.03,0,1,1,437,484,45
NJ,1,57,1,0,0,0,0,1,0,0,1,2.39,0,1,1,542,574,30
NJ,1,67,1,0,0,0,0,1,0,0,0,0.8,0,1,1,437,474,35
NJ,1,26,0,0,1,0,0,1,0,1,0,2.73,0,0,1,422,464,40
NJ,1,64,0,0,0,0,1,1,0,1,0,4,0,1,1,845,869,25
NJ,1,52,0,0,0,0,1,0,1,1,1,25,0,1,1,362,439,75
NJ,1,58,0,0,0,0,1,0,1,1,1,22.509,0,1,1,442,504,60
NJ,1,63,0,0,0,0,1,1,0,1,0,6.27,0,1,1,382,399,15
NJ,1,37,1,0,0,0,0,0,1,1,1,13,0,1,1,512,554,40
NJ,1,48,1,0,0,0,0,1,0,0,1,10,0,1,1,467,529,60
NJ,1,68,0,0,0,0,1,0,1,0,1,12.2,0,1,1,422,464,40
NJ,1,36,0,0,0,0,1,0,1,1,1,5,0,0,1,367,459,90
NJ,1,40,0,0,0,0,1,1,0,1,1,1.13,0,1,1,875,889,17
NJ,1,59,0,0,0,0,1,0,1,1,1,2.4,0,1,1,482,504,20
NJ,1,36,0,0,1,0,0,0,1,0,1,9.5,0,1,1,1215,1234,30
NJ,1,31,0,0,0,0,1,0,1,0,0,1.35,0,1,1,905,924,20
NJ,1,46,1,0,0,0,0,0,1,0,1,1.3,0,1,1,392,409,15
NJ,1,23,0,0,1,0,0,0,1,0,0,2.4,0,1,1,482,494,10
NJ,1,50,1,0,0,0,0,0,1,1,1,6.5,0,1,1,542,574,30
NJ,1,48,0,0,1,0,1,0,1,0,1,9.3,0,1,1,542,604,60
NJ,1,53,0,0,0,0,1,1,0,1,1,3.77,0,1,1,392,424,30
NJ,1,36,0,0,0,0,1,1,0,1,1,4,0,1,1,605,619,15
NJ,1,42,0,0,0,0,1,1,0,1,1,11.6,0,1,1,452,494,40
NJ,1,29,0,0,0,0,1,1,0,0,0,3,0,1,1,572,604,30
NJ,1,72,0,0,0,0,1,1,0,1,1,19.8,0,1,1,512,549,35
NJ,1,28,0,0,0,0,1,0,1,1,0,9.11,0,1,1,422,454,30
NJ,1,59,0,0,0,0,1,0,1,1,1,8.1,0,1,1,422,459,35
NJ,1,44,0,0,0,0,1,1,0,0,1,9,0,1,1,422,489,65
NJ,1,37,0,0,0,0,1,1,0,1,0,5.33,0,1,1,482,534,50
NJ,1,60,0,0,0,0,1,0,1,1,0,18,0,1,1,482,524,40
NJ,1,55,0,0,0,0,1,1,0,1,0,63.7,0,1,1,392,484,90
NJ,1,36,0,1,1,0,0,0,1,0,1,4.2,0,0,1,422,439,15
NJ,1,41,0,1,0,0,0,1,0,0,1,12,0,1,1,542,574,30
NJ,1,47,0,0,0,0,1,0,1,0,1,6,0,1,1,382,414,30
NJ,1,64,0,0,0,0,1,1,0,0,0,6.12,0,1,1,512,524,10
NJ,1,27,0,0,0,0,1,1,0,0,1,2.8,0,0,1,467,484,15
NJ,1,49,0,0,0,0,1,0,1,1,1,9.7,0,1,1,482,564,80
NJ,1,38,0,0,0,0,1,1,0,1,1,17,0,1,1,407,449,40
NJ,1,46,0,0,0,0,1,0,1,1,1,5.5,0,1,1,362,389,25
NJ,1,72,0,0,0,0,1,1,0,1,1,15.64,0,1,1,382,504,139
NJ,1,41,0,0,1,0,1,1,0,1,1,0.7,0,0,1,482,504,20
NJ,1,28,0,0,0,0,1,1,0,1,0,4.7,0,1,1,422,459,35
NJ,1,42,0,0,0,0,1,1,0,1,1,6.4,0,1,1,497,519,20
NJ,1,31,0,0,0,0,1,1,0,1,1,15.5,0,1,1,452,474,20
NJ,1,22,0,0,0,0,1,1,0,1,0,0.4,0,1,1,542,554,10
NJ,1,37,0,1,0,0,0,1,0,1,1,12,0,1,1,452,459,5
NJ,1,46,0,0,0,0,1,0,1,1,1,10.27,0,1,1,497,554,55
NJ,1,55,0,0,0,0,1,1,0,1,0,9,0,1,1,452,474,20
NJ,1,31,0,0,0,0,1,1,0,1,1,5.4,0,1,1,392,399,5
NJ,1,57,0,0,0,0,1,0,1,0,1,35,0,1,1,467,489,20
NJ,1,45,0,0,0,0,1,0,1,0,1,8.04,0,1,1,75,119,40
NJ,1,37,0,0,0,0,1,1,0,1,0,4.9,0,1,1,382,444,60
NJ,1,63,0,0,0,0,1,0,1,1,1,12.565,0,1,1,332,364,30
NJ,1,58,0,0,0,0,1,1,0,0,1,2.2,1,1,1,542,589,45
NJ,1,59,0,0,0,0,1,0,1,0,1,1.2,0,1,1,735,794,55
NJ,1,63,0,0,0,0,1,1,0,0,0,2.7,0,1,1,542,564,20
NJ,1,58,0,0,0,0,1,1,0,1,1,7,0,1,1,605,634,30
NJ,1,54,0,0,1,0,1,1,0,0,1,4.5,0,1,1,542,554,10
NJ,1,25,0,0,0,0,1,0,1,0,1,1.9,0,0,1,422,454,30
NJ,1,40,0,0,0,0,0,1,0,1,1,15,0,1,1,482,529,45
NJ,1,31,1,0,0,0,0,0,1,1,0,15,0,1,1,542,554,10
NJ,1,69,0,0,1,0,0,0,1,1,1,3.86,0,1,1,845,864,20
NJ,1,28,0,0,0,0,1,0,1,0,0,1,0,0,1,407,514,105
NJ,1,36,0,0,0,0,1,1,0,1,1,16.8,0,1,1,442,474,30
NJ,1,24,0,0,1,0,1,0,1,1,0,2.5,0,1,1,467,474,5
NJ,1,48,0,0,0,0,1,0,1,0,0,4,0,1,1,275,319,45
NJ,1,51,0,0,0,0,1,0,1,0,1,8.8,0,1,1,302,364,60
NJ,1,37,0,0,0,0,1,0,1,0,0,0.1,0,1,1,392,424,30
NJ,1,37,0,0,0,0,1,0,1,0,1,6.5,0,1,1,497,504,5
NJ,1,47,0,0,0,0,0,0,1,0,0,2.5,1,1,1,725,844,139
NJ,1,27,0,0,0,0,1,0,1,0,0,1.5,0,0,0,482,494,10
NJ,1,33,0,1,0,0,0,0,1,0,0,2.88,0,1,1,542,574,30
NJ,1,23,0,0,0,0,1,0,1,0,0,5,0,0,1,302,324,20
NJ,1,56,0,0,0,0,1,0,1,1,1,14.1,0,1,1,497,504,5
NJ,1,39,0,0,0,0,1,1,0,1,1,5.2,0,1,1,422,464,40
NJ,1,39,0,0,0,0,1,1,0,0,1,0.95,0,1,1,655,659,5
NM,0,32,0,0,1,0,1,1,0,0,0,2.3,0,1,1,482,544,60
NM,0,43,0,0,0,0,1,1,0,1,0,6,0,1,0,472,479,8
NM,0,54,0,0,1,0,1,1,0,0,0,1.07,1,1,1,645,664,15
NM,0,42,0,0,1,0,0,0,1,0,0,2.4,1,1,1,527,539,10
NM,0,55,0,0,1,0,0,1,0,0,0,4.79,0,1,1,362,384,20
NM,0,32,0,0,0,0,1,0,1,0,1,9,0,1,1,452,474,20
NM,0,50,0,0,0,1,0,1,0,0,0,0.7,1,0,0,422,439,15
NM,0,34,0,0,0,0,1,0,1,1,1,6,0,1,1,432,444,10
NM,0,49,0,0,0,1,0,0,1,0,1,1.5,1,1,0,512,529,15
NM,0,70,0,0,0,0,1,0,1,0,1,3.57,0,1,1,482,514,30
NM,0,33,0,0,0,0,1,0,1,0,1,3.2,0,1,1,402,414,10
NM,0,71,0,0,0,0,1,1,0,1,1,6.84,0,1,1,452,474,20
NM,1,33,0,0,1,0,1,0,1,0,1,5,0,1,1,407,414,5
NM,1,54,0,0,0,1,0,1,0,0,0,4.5,0,0,1,447,474,25
NM,1,34,0,0,1,0,1,0,1,0,1,4.13,0,1,1,422,459,35
NM,1,65,0,0,1,0,1,0,1,0,1,4.9,0,1,1,392,404,10
NY,0,44,0,0,0,0,1,0,1,0,0,4,0,0,1,347,359,10
NY,0,40,0,0,0,0,1,0,1,0,1,6.9,0,1,1,407,429,20
NY,0,28,0,0,0,0,1,0,1,0,1,4.2,0,1,1,245,259,15
NY,0,59,0,0,0,0,1,0,1,0,1,3.6,0,1,1,437,464,25
NY,0,36,0,0,0,0,1,1,0,0,1,2.4,0,1,1,542,559,15
NY,0,41,0,0,0,0,1,0,1,1,1,7,0,1,1,497,559,60
NY,0,40,0,0,0,0,1,0,1,1,1,66,0,1,1,482,514,30
NY,0,57,0,0,0,0,1,1,0,0,1,2.83,1,1,1,437,449,10
NY,0,59,0,0,0,0,1,1,0,0,1,2.35,0,1,1,422,434,10
NY,0,37,0,0,0,0,1,1,0,1,0,3.5,0,1,1,422,454,30
NY,0,54,0,0,0,0,1,0,1,1,1,33,0,1,1,482,544,60
NY,0,57,0,0,0,0,1,0,1,0,0,2.08,0,1,1,362,364,2
NY,0,58,0,0,0,0,1,1,0,0,1,5.7,0,1,1,467,579,110
NY,0,30,0,0,0,0,1,0,1,0,1,4.5,0,1,1,302,334,30
NY,0,36,0,0,0,0,1,0,1,1,0,7.8,0,1,1,422,449,25
NY,0,31,0,0,0,0,1,1,0,0,1,1.2,0,1,1,532,539,5
NY,0,56,0,0,0,0,1,1,0,1,0,7.9,0,1,1,447,469,20
NY,0,47,0,0,0,0,1,1,0,1,1,5.1,0,1,1,905,919,15
NY,0,39,0,0,1,0,1,1,0,0,0,13.12,0,1,1,467,484,15
NY,0,34,0,0,0,0,1,0,1,0,1,8.5,0,1,1,1295,1309,18
NY,0,17,0,0,0,0,1,1,0,0,0,0.15,0,0,0,432,449,15
NY,0,42,0,0,1,0,1,1,0,0,0,3.82,1,1,0,452,479,25
NY,0,78,0,0,0,0,1,0,1,0,0,3.94,0,1,1,497,524,25
NY,0,56,0,0,0,0,1,0,1,0,1,5.1,0,1,1,542,544,2
NY,0,68,0,0,0,0,1,1,0,0,1,6.45,0,1,1,467,489,20
NY,0,57,0,0,1,0,1,0,1,1,1,9.98,0,1,1,542,624,80
NY,0,49,0,0,1,0,0,0,1,0,1,0.15,0,1,0,362,384,20
NY,0,58,0,0,0,0,1,0,1,0,1,5.9,1,1,1,482,514,30
NY,0,54,0,0,0,0,1,1,0,0,1,7.3,0,1,1,422,459,35
NY,0,21,0,0,0,0,1,0,1,0,0,0.15,0,1,1,815,859,45
NY,0,23,0,0,0,0,1,0,1,1,0,0.46,0,1,1,605,639,35
NY,0,57,0,0,0,0,1,1,0,1,1,5.6,0,1,1,452,464,10
NY,0,32,0,0,0,0,1,1,0,0,1,3.65,0,1,1,452,464,10
NY,0,50,0,0,0,0,1,1,0,1,1,8.1,0,1,1,442,454,10
NY,0,64,0,0,0,0,1,0,1,0,1,6.5,0,1,1,347,409,60
NY,0,38,0,0,0,0,1,1,0,1,1,3.8,0,1,1,532,539,7
NY,0,24,0,0,0,0,0,0,1,0,0,2,0,0,1,1025,1039,15
NY,0,22,0,0,0,0,0,1,0,0,0,2.5,0,1,1,467,479,10
NY,0,31,0,0,0,0,1,1,0,1,1,4.75,0,1,1,432,439,5
NY,0,41,0,0,0,0,1,0,1,0,1,6,0,1,1,392,594,138
NY,0,40,0,0,0,0,1,1,0,0,1,7.5,0,1,1,402,524,138
NY,0,23,0,0,0,0,1,0,1,1,0,3.6,0,1,1,512,524,10
NY,0,58,0,0,0,0,1,0,1,0,1,4.39,0,1,1,392,404,10
NY,0,24,0,0,0,0,1,0,1,0,0,7.7,0,1,1,422,444,20
NY,0,36,0,0,0,0,1,1,0,1,1,6.9,0,1,1,442,469,25
NY,0,45,0,0,0,0,1,0,1,1,0,10,0,1,1,457,479,19
NY,0,66,0,0,0,0,1,1,0,0,1,3.81,0,1,1,905,919,15
NY,0,47,0,0,0,0,1,1,0,0,0,4.5,0,1,1,452,484,30
NY,0,35,0,1,0,0,0,0,1,0,0,10,0,1,1,905,944,40
NY,0,25,0,0,0,0,1,1,0,0,1,1.8,0,1,1,382,414,30
NY,0,73,0,0,0,0,1,1,0,0,0,3.08,0,1,0,532,534,3
NY,0,40,0,0,0,0,1,1,0,0,0,2.3,0,1,0,965,969,5
NY,0,46,0,0,0,0,1,0,1,1,1,7.14,0,1,1,437,444,5
NY,0,26,0,0,0,0,1,0,1,0,0,3.5,0,1,1,332,364,30
NY,0,45,0,0,0,0,1,0,1,0,0,4.25,0,1,1,332,339,5
NY,0,29,0,0,0,0,1,0,1,0,0,2.7,0,0,1,332,349,15
NY,0,43,0,1,1,0,0,1,0,1,1,11.61,0,1,1,317,409,90
NY,0,64,1,0,0,0,0,0,1,0,1,12,0,1,1,407,429,20
NY,0,29,0,0,0,0,1,0,1,1,1,11,0,1,1,362,369,5
NY,0,51,0,0,0,0,1,1,0,1,1,7.8,0,1,1,452,454,3
NY,0,58,0,0,0,0,1,1,0,0,1,2,0,1,1,542,574,30
NY,0,24,0,0,0,0,1,1,0,0,0,2.3,0,1,1,497,514,18
NY,0,27,0,0,0,0,1,0,1,1,0,10.5,0,1,1,412,474,60
NY,0,49,0,0,0,0,1,0,1,1,1,9,0,1,1,412,464,50
NY,0,69,0,0,0,0,1,0,1,1,1,41,0,1,1,75,84,7
NY,0,33,0,0,0,0,1,0,1,1,1,0.8,0,1,1,467,504,35
NY,0,54,0,0,0,0,1,1,0,1,0,14.18,0,1,1,275,364,90
NY,0,27,0,0,0,0,1,1,0,0,1,4.2,0,1,1,875,904,30
NY,0,45,0,0,0,0,1,0,1,0,1,5.9,0,1,1,1215,1404,138
NY,0,60,0,0,0,0,1,1,0,0,0,4.12,0,1,1,452,474,20
NY,0,62,0,0,0,0,1,1,0,0,1,5.5,0,1,1,377,399,20
NY,0,60,0,0,0,0,1,1,0,0,0,4.5,0,1,1,825,879,50
NY,0,31,1,0,0,0,0,1,0,1,0,3,0,1,1,512,574,60
NY,0,54,0,0,0,0,1,1,0,0,1,1.6,0,1,1,715,724,10
NY,0,27,0,0,1,0,0,1,0,0,0,8.2,0,1,1,512,539,25
NY,0,26,0,0,0,0,1,0,1,1,0,3.2,0,1,1,552,569,15
NY,0,50,0,0,0,0,1,0,1,0,1,25,0,1,1,317,364,45
NY,0,27,0,0,0,0,1,1,0,0,0,0.3,0,1,1,905,914,10
NY,0,31,0,0,0,0,1,0,1,1,1,12.743,0,1,1,512,574,60
NY,0,53,0,0,0,0,1,1,0,0,1,5,0,1,1,215,224,10
NY,0,35,0,0,0,0,1,0,1,0,1,12.62,0,1,1,497,509,10
NY,0,50,0,0,0,0,1,0,1,0,0,3,0,1,0,275,284,10
NY,0,45,0,1,0,0,0,1,0,0,1,2.9,0,1,1,815,839,25
NY,1,39,0,0,0,0,1,0,1,1,1,2.74,0,1,1,452,489,35
NY,1,34,0,0,0,0,1,0,1,0,0,5,0,1,0,362,409,45
